"state","id","category","title","body","amenities","bathrooms","bedrooms","currency","fee","has_photo","pets_allowed","price","price_display","price_type","square_feet","address","cityname","latitude","longitude","source","time","Average_Income","Percent_Change"
"AZ",5668611349,"housing/rent/apartment","One BR 2529 West Cactus Rd.","This unit is located at 2529 West Cactus Rd., Phoenix, 85029, AZMonthly rental rates range from $900 - $1185We have one - two beds units available for rent Apartment features include:-- Sheltered parking- Pool- On Bus Line- Air conditioned- Dishwasher- Business facility- Fitness facilities","Dishwasher,Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",900,"$900","Monthly",621,"2529 West Cactus Road","Phoenix",33.5178,-112.0848,"RentLingo",1577358411,"$56,667","2.13%"
"AZ",5668616947,"housing/rent/apartment","One BR 1532 S Price Rd Lp","This unit is located at 1532 S Price Rd Lp, Tempe, 85281, AZMonthly rental rates range from $1000 - $1175We have one - two beds units available for rent Apartment features include:-- Walk in Closets- In-Unit Laundry- Refrigerator- Living Room- A-c- Pool- Dishwasher- On-Site Laundry","Cable or Satellite,Dishwasher,Internet Access,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","None",1000,"$1,000","Monthly",625,"1532 S Price Road Lp","Tempe",33.3898,-111.9272,"RentLingo",1577358758,"$56,667","2.13%"
"AZ",5668621906,"housing/rent/apartment","Studio apartment 5555 East 14th St.","This unit is located at 5555 East 14th St., Tucson, 85711, AZMonthly rental rates range from $635 - $750We have studio - 1 beds units available for rent Apartment features include:-- Sheltered parking- Pool- On-Site Laundry","Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",635,"$635","Monthly",404,"5555 East 14th St","Tucson",32.2264,-110.9438,"RentLingo",1577359090,"$56,667","2.13%"
"AZ",5668616749,"housing/rent/apartment","One BR 7401 E. Speedway Blvd.","This unit is located at 7401 E. Speedway Blvd., Tucson, 85710, AZMonthly rental rates range from $900 - $1115We have one - two beds units available for rent Apartment features include:-- Fitness facilities- Business facility- Pool","Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",900,"$900","Monthly",701,"7401 E Speedway Boulevard","Tucson",32.2264,-110.9438,"RentLingo",1577358746,"$56,667","2.13%"
"AZ",5668611351,"housing/rent/apartment","One BR 1550 East Thunderbird Rd","This unit is located at 1550 East Thunderbird Rd, Phoenix, 85022, AZMonthly rental rates range from $1085 - $1555We have one - three beds units available for rent Apartment features include:-- Fireplace- Fitness facilities- Storage- Pool- Dishwasher- Sheltered parking","Dishwasher,Fireplace,Parking,Pool,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",1085,"$1,085","Monthly",754,"1550 East Thunderbird Road","Phoenix",33.5178,-112.0848,"RentLingo",1577358411,"$56,667","2.13%"
"AZ",5664578054,"housing/rent/apartment","Three BR 11956 N 152nd Drive","This unit is located at 11956 N 152nd Drive, Surprise, 85379, AZMonthly rental rates range from $1475We have 3 beds units available for rent Apartment available amenities:-- Garage - Attached- Dishwasher- Refrigerator- Garbage Disposal- Overhead fans- Balcony, Deck, Patio- Microwave- Central A / C","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2,3,"USD","No","Thumbnail","Cats,Dogs",1475,"$1,475","Monthly",1699,"11956 N 152nd Dr","Surprise",33.632,-112.3522,"RentLingo",1577015615,"$56,667","2.13%"
"AZ",5668616735,"housing/rent/apartment","One BR 4901 E. Sunrise Drive","This unit is located at 4901 E. Sunrise Drive, Tucson, 85718, AZMonthly rental rates range from $805 - $955We have one - two beds units available for rent Apartment features include:-- Balcony, Deck, Patio- On-Site Laundry- Dishwasher- Sheltered parking- Air conditioner- Storage- Fitness facilities- Surface Parking","Basketball,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1,1,"USD","No","Thumbnail","Cats,Dogs",805,"$805","Monthly",710,"4901 E Sunrise Dr","Tucson",32.2264,-110.9438,"RentLingo",1577358746,"$56,667","2.13%"
"AZ",5668611338,"housing/rent/apartment","One BR 1415 North Country Club Drive","This unit is located at 1415 North Country Club Drive, Mesa, 85201, AZMonthly rental rates range from $825 - $1165We have one - two beds units available for rent Apartment features include:-- Pool- Business facility- Fitness facilities- Sheltered parking- Air conditioned","Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",825,"$825","Monthly",456,"1415 North Country Club Dr","Mesa",33.4146,-111.766,"RentLingo",1577358410,"$56,667","2.13%"
"CA",5668610290,"housing/rent/apartment","Studio apartment 333 Hyde St","This unit is located at 333 Hyde St, San Francisco, 94109, CAMonthly rental rates range from $1495We have studio units available for rent Apartment features include:-- On Bus Line- Refrigerator","Refrigerator",1,0,"USD","No","Thumbnail","None",1495,"$1,495","Monthly",138,"333 Hyde St","San Francisco",37.7599,-122.4379,"RentLingo",1577358313,"$77,339","0.95%"
"CA",5664571820,"housing/rent/apartment","Studio apartment 57 Taylor Street","This unit is located at 57 Taylor Street, San Francisco, 94102, CAMonthly rental rates range from $1695We have studio units available for rent Apartment available amenities:-- Hard wood floors- Public Transportation- Freezer- Living Room- Range / Oven- Bath Bath-tub- On-Site Laundry- Refrigerator","Refrigerator",1,0,"USD","No","Thumbnail","None",1695,"$1,695","Monthly",190,"57 Taylor St","San Francisco",37.7599,-122.4379,"RentLingo",1577015121,"$77,339","0.95%"
"CA",5537322727,"housing/rent/apartment","1360 Lick Ave 1","High End Remodeled 3 bedrooms two bathrooms Beautifully remodeled apartment -Master suite with attached bathroom- Large patio- Recently remodeled bathroom & white kitchen w/ premium granite counter tops- New vanities plumbing and lighting fixtures.- New wood burning Fireplace- one car reserved covered garage space- New paint- Open concept floorplan- Keyless entry door- New stainless appliances- New wide plank floorTenant responsible for gas and electricity. No pets. No smoking For more properties like this visit GoSection8.com.","Dishwasher,Fireplace,Garbage Disposal,Refrigerator",2,3,"USD","No","Thumbnail","None",3600,"$3,600","Monthly",1100,"1360 Lick Avenue 1","San Jose",37.3358,-121.898,"GoSection8",1570310852,"$77,339","0.95%"
"CA",5668626808,"housing/rent/apartment","Two BR 3754 Fredonia Drive Unit 1","This unit is located at 3754 Fredonia Drive Unit 1, Los Angeles, 90068, CAMonthly rental rates range from $3950We have 2 beds units available for rent","Refrigerator",1,2,"USD","No","Thumbnail","Cats,Dogs",3950,"$3,950","Monthly",850,"3754 Fredonia Dr Unit 1","Los Angeles",34.1332,-118.3636,"RentLingo",1577359407,"$77,339","0.95%"
"CA",5664579644,"housing/rent/apartment","Two BR 1000 S. Catalina Ave","This unit is located at 1000 S. Catalina Ave, Redondo Beach, 90277, CAMonthly rental rates range from $2895We have 2 beds units available for rent Apartment available amenities:-- Elevator- Gated Entry- professional management office onsite- Hot Bath-tub / Spa- On-Site Laundry- Storage","Elevator,Gated,Hot Tub,Storage",2,2,"USD","No","Thumbnail","None",2895,"$2,895","Monthly",1100,"1000 S Catalina Avenue","Redondo Beach",33.852,-118.3759,"RentLingo",1577015759,"$77,339","0.95%"
"CA",5668612110,"housing/rent/apartment","Studio apartment 925 Geary Street","This unit is located at 925 Geary Street, San Francisco, 94109, CAMonthly rental rates range from $1695We have studio units available for rent Apartment features include:-- On-Site Laundry- Refrigerator- In-Unit Laundry- Dishwasher- On Bus Line","Dishwasher,Refrigerator",1,0,"USD","No","Thumbnail","Cats,Dogs",1695,"$1,695","Monthly",232,"925 Geary St","San Francisco",37.7599,-122.4379,"RentLingo",1577358464,"$77,339","0.95%"
"CA",5668612922,"housing/rent/apartment","Studio apartment 3390 Country Village Road","This unit is located at 3390 Country Village Road, Riverside, 92509, CAMonthly rental rates range from $1490 - $1810We have studio - 2 beds units available for rent Apartment features include:-- Fireplace- Surface Parking- In-Unit Laundry- Fitness facilities- Refrigerator- Sheltered parking- Balcony, Deck, Patio- Dishwasher","Dishwasher,Fireplace,Garbage Disposal,Parking,Patio/Deck,Playground,Pool,Refrigerator",1,2,"USD","No","Thumbnail","Cats,Dogs",1490,"$1,490","Monthly",629,"3390 Country Village Rd","Riverside",33.945,-117.4074,"RentLingo",1577358510,"$77,339","0.95%"
"CA",5668627006,"housing/rent/apartment","One BR 1225 Island Ave Unit 503","This unit is located at 1225 Island Ave Unit 503, San Diego, 92101, CAMonthly rental rates range from $1994We have 1 beds units available for rent","Dishwasher,Refrigerator",1,1,"USD","No","Thumbnail","Dogs",1994,"$1,994","Monthly",892,"1225 Island Avenue Unit 503","San Diego",32.7876,-117.1265,"RentLingo",1577359423,"$77,339","0.95%"
"CA",5668613037,"housing/rent/apartment","Three BR 800 Lyon Street","This unit is located at 800 Lyon Street, San Francisco, 94115, CAMonthly rental rates range from $5195We have 3 beds units available for rent Apartment features include:-- Hard wood floors- Furnished- Dishwasher- Public Transportation- On-Site Laundry- In-Unit Laundry- Living Room- Refrigerator","Dishwasher,Refrigerator",1,3,"USD","No","Thumbnail","None",5195,"$5,195","Monthly",894,"800 Lyon St","San Francisco",37.7599,-122.4379,"RentLingo",1577358516,"$77,339","0.95%"
"CA",5668633231,"housing/rent/apartment","One BR 810 S Spring St","This unit is located at 810 S Spring St, Los Angeles, 90014, CAMonthly rental rates range from $2290We have 1 beds units available for rent","Dishwasher,Elevator,Internet Access,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",2290,"$2,290","Monthly",789,"810 S Spring St","Los Angeles",34.0372,-118.2972,"RentLingo",1577359899,"$77,339","0.95%"
"CA",5668612986,"housing/rent/apartment","Studio apartment 1025 Post Street","This unit is located at 1025 Post Street, San Francisco, 94109, CAMonthly rental rates range from $1995We have studio units available for rent Apartment features include:-- Air conditioned- Furnished- Living Room- Public Transportation- Dishwasher- Range / Oven- Refrigerator- Hard wood floors","Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1,0,"USD","No","Thumbnail","Cats,Dogs",1995,"$1,995","Monthly",258,"1025 Post St","San Francisco",37.7599,-122.4379,"RentLingo",1577358513,"$77,339","0.95%"
"CA",5668625293,"housing/rent/apartment","One BR 1511-1519 W. Palmyra Ave.","This unit is located at 1511-1519 W. Palmyra Ave., Orange, 92668, CAMonthly rental rates range from $1400We have 1 beds units available for rent Apartment features include:-- Refrigerator- Range / Oven- Freezer- Secured Entry- Near Grocery Store- Living Room","Refrigerator",1,1,"USD","No","Thumbnail","None",1400,"$1,400","Monthly",520,"1511-1519 W Palmyra Avenue","Orange",33.8,-117.8367,"RentLingo",1577359305,"$77,339","0.95%"
"CA",5668611830,"housing/rent/apartment","One BR 5395 Napa St","This unit is located at 5395 Napa St, San Diego, 92110, CAMonthly rental rates range from $2089 - $3509We have one - three beds units available for rent Apartment features include:-- Handicapped access- Refrigerator- Air conditioner- Heat Included- Dishwasher- Balcony, Deck, Patio- In-Unit Laundry- Fitness facilities","Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",2089,"$2,089","Monthly",678,"5395 Napa St","San Diego",32.7876,-117.1265,"RentLingo",1577358449,"$77,339","0.95%"
"CA",5668623840,"housing/rent/apartment","One BR 3560 Divisadero Avenue","This unit is located at 3560 Divisadero Avenue, San Francisco, 94123, CAMonthly rental rates range from $3995We have 1 beds units available for rent Apartment features include:-- On-Site Laundry- In-Unit Laundry- Balcony, Deck, Patio- Dishwasher- On Bus Line- Refrigerator","Dishwasher,Patio/Deck,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",3995,"$3,995","Monthly",570,"3560 Divisadero Ave","San Francisco",37.7599,-122.4379,"RentLingo",1577359199,"$77,339","0.95%"
"CA",5664575876,"housing/rent/apartment","Two BR 1223 Federal Ave","This unit is located at 1223 Federal Ave, Los Angeles, 90025, CAMonthly rental rates range from $2998We have 2 beds units available for rent Apartment available amenities:-- On Bus Line- A/c- Sheltered parking- On-Site Laundry- Refrigerator- Balcony, Deck, Patio- Dishwasher- Surface Parking","Cable or Satellite,Dishwasher,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",2998,"$2,998","Monthly",950,"1223 Federal Avenue","Los Angeles",34.0372,-118.2972,"RentLingo",1577015420,"$77,339","0.95%"
"CA",5668617089,"housing/rent/apartment","Studio apartment 225 W. 3rd St.","This unit is located at 225 W. third St., Long Beach, 90802, CAMonthly rental rates range from $1631 - $2543We have studio - 2 beds units available for rent Apartment features include:-- Sheltered parking- Pool- Business facility- Fireplace- Fitness facilities","Fireplace,Parking,Pool",1,2,"USD","No","Thumbnail","Cats,Dogs",1631,"$1,631","Monthly",499,"225 W 3rd St","Long Beach",33.8056,-118.1696,"RentLingo",1577358769,"$77,339","0.95%"
"CA",5668611871,"housing/rent/apartment","Studio apartment 385 S Manchester Ave","This unit is located at 385 S Manchester Ave, Orange, 92868, CAMonthly rental rates range from $1996 - $3878We have studio - 3 beds units available for rent Apartment features include:-- Pool- Refrigerator- Storage- In-Unit Laundry- Fitness facilities- A-c- Dishwasher- Balcony, Deck, Patio","Cable or Satellite,Clubhouse,Dishwasher,Parking,Patio/Deck,Pool,Refrigerator,Storage",1,3,"USD","No","Thumbnail","Cats,Dogs",1996,"$1,996","Monthly",570,"385 S Manchester Avenue","Orange",33.8,-117.8367,"RentLingo",1577358451,"$77,339","0.95%"
"CA",5668624030,"housing/rent/apartment","One BR 50 Joice Street","This unit is located at 50 Joice Street, San Francisco, 94108, CAMonthly rental rates range from $4200We have 1 beds units available for rent Apartment features include:-- In-Unit Laundry- On Bus Line- Refrigerator- Dishwasher","Dishwasher,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",4200,"$4,200","Monthly",549,"50 Joice St","San Francisco",37.7599,-122.4379,"RentLingo",1577359210,"$77,339","0.95%"
"CA",5668626483,"housing/rent/apartment","One BR 1048 Monroe Street Unit 213","This unit is located at 1048 Monroe Street Unit 213, Santa Clara, 95050, CAMonthly rental rates range from $2950We have 1 beds units available for rent","Dishwasher,Refrigerator",1,1,"USD","No","Thumbnail","None",2950,"$2,950","Monthly",900,"1048 Monroe St Unit 213","Santa Clara",37.3499,-121.9708,"RentLingo",1577359376,"$77,339","0.95%"
"CA",5668626871,"housing/rent/apartment","Four BR 776 Hagemann Drive","This unit is located at 776 Hagemann Drive, Livermore, 94551, CAMonthly rental rates range from $3380We have 4 beds units available for rent","Dishwasher,Refrigerator",2,4,"USD","No","Thumbnail","None",3380,"$3,380","Monthly",1573,"776 Hagemann Dr","Livermore",37.6812,-121.7519,"RentLingo",1577359413,"$77,339","0.95%"
"CA",5659901599,"housing/rent/apartment","Four BR 864 Teakwood Rd","This unit is located at 864 Teakwood Rd, Los Angeles, 90049, CAMonthly rental rates range from $19500We have 4 beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",5,4,"USD","No","Thumbnail","Cats,Dogs",19500,"$19,500","Monthly",5000,"864 Teakwood Road","Los Angeles",34.0372,-118.2972,"RentLingo",1576666648,"$77,339","0.95%"
"CA",5668626530,"housing/rent/apartment","Four BR 18 Pueblo Court Alamo","This unit is located at eighteen Pueblo Court Alamo, Walnut Creek, 94507, CAMonthly rental rates range from $4000We have 4 beds units available for rent","Dishwasher",3,4,"USD","No","Thumbnail","Cats,Dogs",4000,"$4,000","Monthly",1910,"18 Pueblo CT Alamo","Walnut Creek",37.9003,-122.0495,"RentLingo",1577359380,"$77,339","0.95%"
"CA",5668627705,"housing/rent/apartment","One BR 5633 Topanga Canyon Blvd","This unit is located at 5633 Topanga Canyon Blvd, Woodland Hills, 91367, CAMonthly rental rates range from $1850 - $2328We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1850,"$1,850","Monthly",900,"5633 Topanga Canyon Boulevard","Woodland Hills",34.1677,-118.6141,"RentLingo",1577359483,"$77,339","0.95%"
"CA",5668626133,"housing/rent/apartment","One BR 10833 Wilshire Blvd","This unit is located at 10833 Wilshire Blvd, Los Angeles, 90024, CAMonthly rental rates range from $3047 - $5279We have one - three beds units available for rent","Clubhouse,Gym,Hot Tub,Pool",1,1,"USD","No","Thumbnail","None",3047,"$3,047","Monthly",792,"10833 Wilshire Boulevard","Los Angeles",34.0372,-118.2972,"RentLingo",1577359357,"$77,339","0.95%"
